form_id	submission_id	Consent_Form_en	Q01_Think_Brain_Frequency_en	Q02_DietInfl_en	Q02_DietInfl_en_dummy	Q02_EducationInfl_en	Q02_EducationInfl_en_dummy	Q02_GeneticsInfl_en	Q02_GeneticsInfl_en_dummy	Q02_IncomeInfl_en	Q02_IncomeInfl_en_dummy	Q02_LifeGoalsInfl_en	Q02_LifeGoalsInfl_en_dummy	Q02_PhyEnvironmentInfl_en	Q02_PhyEnvironmentInfl_en_dummy	Q02_PhyHealthInfl_en	Q02_PhyHealthInfl_en_dummy	Q02_ProfessionInfl_en	Q02_ProfessionInfl_en_dummy	Q02_SleepHabitsInfl_en	Q02_SleepHabitsInfl_en_dummy	Q02_SocEnvironmentInfl_en	Q02_SocEnvironmentInfl_en_dummy	Q02_SubstanceInfl_en	Q02_SubstanceInfl_en_dummy	Q03_Adolescence_en	Q03_Adolescence_en_dummy	Q03_Child_en	Q03_Child_en_dummy	Q03_MiddleAge_en	Q03_MiddleAge_en_dummy	Q03_OlderAge_en	Q03_OlderAge_en_dummy	Q03_Womb_en	Q03_Womb_en_dummy	Q03_YoungAdult_en	Q03_YoungAdult_en_dummy	Q04_Brain_Disease_en	Q05_AlcoholGen_en	Q05_AlcoholGen_en_dummy	Q05_ExcerciseGen_en	Q05_ExcerciseGen_en_dummy	Q05_HealthyDietGen_en	Q05_HealthyDietGen_en_dummy	Q05_IntellectGen_en	Q05_IntellectGen_en_dummy	Q05_ProtectionGen_en	Q05_ProtectionGen_en_dummy	Q05_RelaxGen_en	Q05_RelaxGen_en_dummy	Q05_SleepGen_en	Q05_SleepGen_en_dummy	Q05_SmokeGen_en	Q05_SmokeGen_en_dummy	Q05_SocialiseGen_en	Q05_SocialiseGen_en_dummy	Q05_SupplementsGen_en	Q05_SupplementsGen_en_dummy	Q05_WorkLifeBalanceGen_en	Q05_WorkLifeBalanceGen_en_dummy	Q06_BrainHealth_Purpose_Spec_en	Q06_ExcercisePurp_en	Q06_ExcercisePurp_en_dummy	Q06_HealthyDietPurp_en	Q06_HealthyDietPurp_en_dummy	Q06_OtherPurp_en	Q06_OtherPurp_en_dummy	Q06_ProtectionPurp_en	Q06_ProtectionPurp_en_dummy	Q06_RelaxPurp_en	Q06_RelaxPurp_en_dummy	Q06_SleepPurp_en	Q06_SleepPurp_en_dummy	Q06_SocialisePurp_en	Q06_SocialisePurp_en_dummy	Q06_SupplementsPurp_en	Q06_SupplementsPurp_en_dummy	Q06_WorkLifeBalancePurp_en	Q06_WorkLifeBalancePurp_en_dummy	Q07_Test_Criteria_en	Q07_Test_Criteria_Spec_en	Q08_Take_Test_en	Q09a_Test_Reason_en	Q09a_Test_Reason_Spec_en	Q09b_Test_Nonpreventable_en	Q09c_No_Test_en	Q09c_OtherReason_Spec_en	Q10_FamilyFriends_en	Q10_FamilyFriends_en_dummy	Q10_Library_en	Q10_Library_en_dummy	Q10_LifestyleChange_en	Q10_LifestyleChange_en_dummy	Q10_Plan_en	Q10_Plan_en_dummy	Q10_ProfessHelp_en	Q10_ProfessHelp_en_dummy	Q10_TestReactionSpec_en	Q11_BrainStimuli_en	Q11_BrainStimuli_en_dummy	Q11_EatHealthy_en	Q11_EatHealthy_en_dummy	Q11_ExcerciseMore_en	Q11_ExcerciseMore_en_dummy	Q11_ImprSleepingHabits_en	Q11_ImprSleepingHabits_en_dummy	Q11_MoreCulture_en	Q11_MoreCulture_en_dummy	Q11_MoreRelax_en	Q11_MoreRelax_en_dummy	Q11_MoreSocial_en	Q11_MoreSocial_en_dummy	Q11_NoAlcohol_en	Q11_NoAlcohol_en_dummy	Q11_NoSmoking_en	Q11_NoSmoking_en_dummy	Q11_OtherChanges_en	Q11_OtherChanges_en_dummy	Q11_OtherChanges_Spec_en	Q12_MotivateChange_Category_en	Q12_OtherChangeMotivation_Spec_en	Q13_NoChange_Motivation_en	Q13_SpecifyNoMotivation_Spec_en	Q14_ChangeAssistance_en	Q14_OtherAssistance_Spec_en	Q15_FreetestAuth_en	Q15_FreetestAuth_en_dummy	Q15_InformAuth_en	Q15_InformAuth_en_dummy	Q15_InsAuth_en	Q15_InsAuth_en_dummy	Q15_RelaxAuth_en	Q15_RelaxAuth_en_dummy	Q15_SubsAuth_en	Q15_SubsAuth_en_dummy	Q15_TaxAuth_en	Q15_TaxAuth_en_dummy	Q16_BrainHealthSpec_en	Q16_BrainHealthSpec_en_dummy	Q16_GP_en	Q16_GP_en_dummy	Q16_HealthAuthWebsites_en	Q16_HealthAuthWebsites_en_dummy	Q16_Newspaper_en	Q16_Newspaper_en_dummy	Q16_OnlineForum_en	Q16_OnlineForum_en_dummy	Q16_PublicResearch_en	Q16_PublicResearch_en_dummy	Q16_ScientificJournals_en	Q16_ScientificJournals_en_dummy	Q16_SocialMedia_en	Q16_SocialMedia_en_dummy	Q16_TVRadio_en	Q16_TVRadio_en_dummy	Q17_BrainResearch_Part_en	Q18_Age_en	Q18_Age_en_dummy	Q19_Residence_en	Q19_Residence_en_dummy	Q20_Sex_en	Q20_Sex_en_dummy	Q21_Education_Coded_en	Q21_Education_Coded_en_dummy	Q22_Relationship_Status_en	Q22_Relationship_Status_en_dummy	Q23_Vocation_categories_en	Q24_Exp_HealthCare_en	Q25_Cognitive_Health_en	Q26_Emotional_Health_en	Q27_Illness_en	Q28_BrainDisease_Care_en
114338	7547844	Consent_Yes_en	Occasionally	Moderate	3	Moderate	3	Weak	4	Strong	2	Moderate	3	Moderate	3	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	ModImportant	3	Important	2	ModImportant	3	VeryImportant	1	Important	2	ModImportant	3	Alzheimer;Bipolar;Migraine;Parkinson;Schizophrenia	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Rarely	3	Rarely	3	Frequently	1	Never	4	Rarely	3	Occasionally	2	Occasionally	2	Go to the doctor	Rarely	3	Rarely	3	NA	NA	Occasionally	2	Rarely	3	Rarely	3	Occasionally	2	Frequently	1	Rarely	3	Accurate;Cheap;SocialSecurity	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	Unlikely	3	Likely	2	Likely	2	DefYes	1	NA	AlreadyDo	3	Likely	2	Unlikely	4	AlreadyDo	3	Likely	2	Likely	2	Unlikely	4	Likely	2	AlreadyDo	3	NA	NA	NA	FamilySupport;Fun;PersonalAdvice	NA	Alone;NoMotivation;StartNoFun	NA	GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	26-40	2	Germany	62	Female	1	GradSchool	5	Unmarried	2	Employed	No	Average	BelowAverage	No	No
114338	7540691	Consent_Yes_en	Occasionally	VeryStrong	1	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Moderate	3	Strong	2	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Bipolar;Cancer;Depression;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Never	4	Frequently	1	Occasionally	2	Never	4	do crosswords etc.	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Accurate;NoPain;OtherCriteria	at a place that is easily accessible	Probably	Prepare;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	I might decide to end my own life whilst I was able	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	I do most of the above already.	Diagnose;OtherMotivationChange;WorseMemory	If I did not have good support from my local GP practice	NoInfo;NotHelp;OtherMotivationNoChange	lack of resources	Checkup;GP;GroupSupport;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	No	2	GreatExtent	1	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	71-80	5	UK	178	Female	1	GradSchool	5	Widowed	5	Pensioned	Yes	Average	Average	No	No
114338	7537417	Consent_Yes_en	Rarely	Strong	2	Moderate	3	Moderate	3	Moderate	3	VeryStrong	1	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Never	4	Rarely	3	Frequently	1	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Play Bridge, do puzzles, grow plants, read, sing in a choir	Occasionally	2	Frequently	1	Frequently	1	Never	4	Never	4	Frequently	1	Frequently	1	Occasionally	2	NA	NA	Accurate;OtherCriteria;SocialSecurity	Easy and straightforward to take	Probably	Information;Respond	NA	ProbablyYes	NA	NA	DefYes	1	Likely	2	Likely	2	DefYes	1	DefYes	1	Do all the things that I have ever wanted to do	Likely	2	AlreadyDo	3	Likely	2	Likely	2	VeryLikely	1	Likely	2	AlreadyDo	3	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Unknown	3	Unknown	3	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	No	61-70	4	UK	178	Female	1	GradSchool	5	Divorced	4	Pensioned	No	AboveAverage	Average	No	Yes
114338	7535463	Consent_Yes_en	Frequently	VeryStrong	1	Moderate	3	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Frequently	1	Dancing	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;Cheap;OnlineCriteria	NA	Definitely	Prepare	NA	DefYes	NA	NA	Defnot	4	Defnot	4	DefYes	1	DefYes	1	Defnot	4	Doctor assisted suicide	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Travel	Diagnose;Family;WorseMemory	NA	Expensive	NA	OtherAssistance	Relocation to a better environment because OHIO is terrible for brain health. No sunlight. Built on shale - poor energy - gross here	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Yes	41-60	3	USA	179	Female	1	GradSchool	5	Divorced	4	Employed	Yes	AboveAverage	Average	No	Yes
114338	7508897	Consent_Yes_en	Frequently	Strong	2	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Moderate	3	Strong	2	Moderate	3	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Depression;Diabetes;Migraine;Parkinson;Schizophrenia;Stroke	Rarely	3	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Never	4	Occasionally	2	Frequently	1	Occasionally	2	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Rarely	3	Accurate;Cheap;OnlineCriteria	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	Likely	2	Likely	2	Likely	2	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Affordable;Fun;PersonalAdvice	NA	NoInfo;NoTime;StartNoFun	NA	Checkup;GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	41-60	3	USA	179	Female	1	GradSchool	5	DomesticPartner	3	Employed	No	AboveAverage	Average	Yes	Yes
114338	7506977	Consent_Yes_en	Frequently	Strong	2	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	ModImportant	3	ModImportant	3	VeryImportant	1	VeryImportant	1	ModImportant	3	ModImportant	3	Addiction;Alzheimer;Anxiety;Arthritis;Bipolar;Depression;Diabetes;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Rarely	3	learning more about my religious faith, go on retreat, learn everything I can about the environment, locally and globally	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Accurate;NoPain;OtherCriteria	susidized by social security	Definitely	Information;Respond	NA	DefYes	NA	NA	Likely	2	NA	NA	NA	NA	DefYes	1	NA	NA	pray that I won't develop brain disease	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	AlreadyDo	3	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	VeryLikely	1	identify any other things I could do	Family;FamilySupport;Fun	NA	Alone;GiveupHobby;NoInfo	NA	Checkup;GP;GroupSupport;MobileApp;OtherAssistance;SupportFamily	anything else that I was sure would help mefe	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	No	71-80	5	UK	178	Female	1	VocationSchool	4	Divorced	4	Pensioned	No	BelowAverage	Average	Yes	No
114338	7505995	Consent_Yes_en	Frequently	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Frequently	1	Never	4	Rarely	3	Frequently	1	Frequently	1	Listen to and read factual information	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Frequently	1	Rarely	3	Occasionally	2	Occasionally	2	Accurate;Cheap;NoPain	NA	Probably	LearnRisk;Respond	NA	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Rare activities such as travel once it was possible	Likely	2	Likely	2	Likely	2	AlreadyDo	3	Likely	2	Likely	2	Unlikely	4	AlreadyDo	3	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoInfo;NotHelp;StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	Yes	61-70	4	UK	178	Female	1	GradSchool	5	Unmarried	2	Employed	No	AboveAverage	BelowAverage	Yes	No
114338	7497783	Consent_Yes_en	Frequently	Strong	2	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Rarely	3	Rarely	3	Rarely	3	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Frequently	1	Never	4	Frequently	1	Card games	Never	4	Never	4	Frequently	1	Frequently	1	Occasionally	2	Rarely	3	Frequently	1	Never	4	Frequently	1	Accurate;Cheap;OnlineCriteria	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	Spend quality time with my family and tell them how much I love and appreciate them	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	VeryLikely	1	Get more involved with helping people like myself	Diagnose;PersonalAdvice;WorseMemory	NA	NoInfo;NoMotivation;NoTime	NA	Checkup;GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	No	2	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	GreatExtent	1	Neutral	2	GreatExtent	1	GreatExtent	1	GreatExtent	1	Neutral	2	Neutral	2	No	26-40	2	Zimbabwe	188	Female	1	GradSchool	5	DomesticPartner	3	Disabled	No	Average	Average	Yes	No
114338	7495615	Consent_Yes_en	Frequently	Strong	2	Strong	2	Weak	4	Strong	2	Moderate	3	Moderate	3	Strong	2	Strong	2	Strong	2	Strong	2	NoInfluence	5	VeryImportant	1	Important	2	VeryImportant	1	VeryImportant	1	ModImportant	3	VeryImportant	1	Alzheimer;Bipolar;Depression;Migraine;Parkinson;Schizophrenia	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Never	4	Frequently	1	Never	4	Frequently	1	Crafting, painting , playing musical instrument	Frequently	1	Occasionally	2	NA	NA	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Never	4	Frequently	1	NoPain;OnlineCriteria;Quick	NA	Definitely	Information;Respond	NA	ProbablyYes	NA	NA	Unlikely	3	Likely	2	DefYes	1	DefYes	1	DefYes	1	Do the things I have always wanted to do and learn more about how to manage the illness	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	Diagnose;ImpactKnown;PersonalAdvice	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP;GroupSupport;MobileApp	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	Yes	41-60	3	UK	178	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Excellent	BelowAverage	No	No
114338	7491733	Consent_Yes_en	Occasionally	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	Strong	2	VeryStrong	1	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Important	2	Important	2	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Frequently	1	Frequently	1	NA	NA	Rarely	3	Frequently	1	Never	4	Occasionally	2	Frequently	1	Frequently	1	NA	Frequently	1	Frequently	1	NA	NA	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;Cheap;OnlineCriteria	NA	Definitely	Information;LearnRisk	NA	DefYes	NA	NA	DefYes	1	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	VeryLikely	1	NA	NA	NA	NA	NA	NA	NA	Family;ImpactKnown;WorseMemory	NA	NoInfo;NotHelp	NA	Checkup;GP;GroupSupport;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Unknown	3	Yes	1	Yes	1	Yes	1	GreatExtent	1	GreatExtent	1	GreatExtent	1	NA	NA	NA	NA	GreatExtent	1	GreatExtent	1	NA	NA	NA	NA	Yes	41-60	3	UK	178	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	AboveAverage	No	Yes
114338	7476893	Consent_Yes_en	Occasionally	Strong	2	Moderate	3	VeryStrong	1	Moderate	3	Moderate	3	Strong	2	Strong	2	Moderate	3	Strong	2	Moderate	3	Strong	2	Important	2	ModImportant	3	VeryImportant	1	VeryImportant	1	Important	2	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Frequently	1	Frequently	1	Occasionally	2	Take Ginkgo Biloba supplement, read newspapers, learn French.	Frequently	1	Frequently	1	NA	NA	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Frequently	1	Frequently	1	Accurate;OnlineCriteria;SocialSecurity	NA	Definitely	LearnRisk;Prepare	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	Likely	2	NA	AlreadyDo	3	AlreadyDo	3	VeryLikely	1	AlreadyDo	3	AlreadyDo	3	Likely	2	VeryLikely	1	Likely	2	AlreadyDo	3	VeryLikely	1	Take different supplements	Fun;PersonalAdvice;WorseMemory	NA	NoInfo;NotHelp;StartNoFun	NA	Checkup;GP;MobileApp;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	Neutral	2	Neutral	2	Neutral	2	NotatAll	3	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	Yes	61-70	4	UK	178	Female	1	VocationSchool	4	DomesticPartner	3	Pensioned	Yes	Average	AboveAverage	No	Yes
114338	7476697	Consent_Yes_en	Occasionally	Strong	2	Strong	2	VeryStrong	1	Strong	2	Strong	2	Strong	2	Strong	2	Moderate	3	VeryStrong	1	VeryStrong	1	Strong	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Alzheimer;Anxiety;Bipolar;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Occasionally	2	Occasionally	2	Frequently	1	Frequently	1	Rarely	3	Frequently	1	Occasionally	2	Never	4	Occasionally	2	Never	4	Frequently	1	Have some me time ie; reading, gardening and relaxing	Occasionally	2	Occasionally	2	NA	NA	Never	4	Frequently	1	Occasionally	2	Occasionally	2	Never	4	Frequently	1	Accurate;Quick;SocialSecurity	NA	Probably	OtherMotivation;Respond	My mum had vascular dementia and alzheimers	ProbablyYes	NA	NA	Likely	2	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	VeryLikely	1	Likely	2	Likely	2	AlreadyDo	3	NA	NA	NA	FamilySupport;PersonalAdvice;WorseMemory	NA	StartNoFun	NA	Checkup;GP;SupportFamily	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Unknown	3	GreatExtent	1	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	NotatAll	3	No	41-60	3	UK	178	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	Average	AboveAverage	No	Yes
114338	7476613	Consent_Yes_en	Occasionally	Strong	2	Moderate	3	Strong	2	Moderate	3	Moderate	3	Moderate	3	VeryStrong	1	Moderate	3	Strong	2	Strong	2	VeryStrong	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Depression;Diabetes;Hypertension;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Frequently	1	Occasionally	2	Never	4	Frequently	1	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Take courses, keep learning new things	Frequently	1	Occasionally	2	Occasionally	2	Frequently	1	Occasionally	2	Occasionally	2	Occasionally	2	Occasionally	2	Frequently	1	Accurate;Quick;SocialSecurity	NA	Definitely	Information;Respond	NA	DefYes	NA	NA	Unlikely	3	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	NA	NA	NA	Diagnose;ImpactKnown;WorseMemory	NA	NoInfo;NoMotivation;NotHelp	NA	Checkup;GP	NA	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	Yes	1	GreatExtent	1	Neutral	2	GreatExtent	1	NotatAll	3	Neutral	2	GreatExtent	1	GreatExtent	1	NotatAll	3	Neutral	2	No	26-40	2	Canada	28	Female	1	GradSchool	5	DomesticPartner	3	Employed	Yes	AboveAverage	AboveAverage	No	Yes
114338	7476419	Consent_Yes_en	Rarely	Strong	2	VeryStrong	1	VeryStrong	1	Moderate	3	VeryStrong	1	VeryStrong	1	Strong	2	Moderate	3	VeryStrong	1	Strong	2	VeryStrong	1	Important	2	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	VeryImportant	1	Addiction;Alzheimer;Anxiety;Bipolar;Cancer;Depression;Migraine;Parkinson;Schizophrenia;Stroke	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Frequently	1	Occasionally	2	Frequently	1	Frequently	1	Never	4	Occasionally	2	Brain training games	Occasionally	2	Occasionally	2	Occasionally	2	Never	4	Occasionally	2	Occasionally	2	Frequently	1	Never	4	Occasionally	2	Cheap;OnlineCriteria;Quick	NA	Definitely	LearnRisk;Respond	NA	DefYes	NA	NA	Defnot	4	DefYes	1	DefYes	1	DefYes	1	DefYes	1	NA	VeryLikely	1	VeryLikely	1	Likely	2	Likely	2	VeryLikely	1	VeryLikely	1	VeryLikely	1	AlreadyDo	3	Unlikely	4	AlreadyDo	3	Brain training games, crosswords puzzles	Fun;ImpactKnown;WorseMemory	NA	Alone;Expensive;NotHelp	NA	Checkup;GP	NA	Unknown	3	Yes	1	No	2	Yes	1	No	2	No	2	GreatExtent	1	GreatExtent	1	Neutral	2	NotatAll	3	Neutral	2	Neutral	2	Neutral	2	Neutral	2	Neutral	2	No	41-60	3	UK	178	Female	1	HighSchool	3	Unmarried	2	Disabled	No	Excellent	Excellent	Yes	No
