"language"	"suffix"	"form_id"	"element_no"	"img_url"	"img_text"	"question"	"question_descr"	"question_codebook"	"question_mandatory"	"answer_order"	"answer_option"	"answer_codebook"	"answer_preselected"	"answer_correct"	"question_order"	"max_selected"	"question_preselected"	"question_rangemarks"
"french"	"fr"	118017	"12"	NA	NA	"Forme physique"	NA	"Q02_PhyHealthInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Régime alimentaire"	NA	"Q02_DietInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Régime alimentaire"	NA	"Q02_DietInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Régime alimentaire"	NA	"Q02_DietInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Régime alimentaire"	NA	"Q02_DietInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Régime alimentaire"	NA	"Q02_DietInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement physique (par exemple pollution de l&#39;air, bruit)"	NA	"Q02_PhyEnvironmentInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement physique (par exemple pollution de l&#39;air, bruit)"	NA	"Q02_PhyEnvironmentInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement physique (par exemple pollution de l&#39;air, bruit)"	NA	"Q02_PhyEnvironmentInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement physique (par exemple pollution de l&#39;air, bruit)"	NA	"Q02_PhyEnvironmentInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement physique (par exemple pollution de l&#39;air, bruit)"	NA	"Q02_PhyEnvironmentInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement social (par exemple famille, réseau social)"	NA	"Q02_SocEnvironmentInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement social (par exemple famille, réseau social)"	NA	"Q02_SocEnvironmentInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement social (par exemple famille, réseau social)"	NA	"Q02_SocEnvironmentInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement social (par exemple famille, réseau social)"	NA	"Q02_SocEnvironmentInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Environnement social (par exemple famille, réseau social)"	NA	"Q02_SocEnvironmentInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Éducation"	NA	"Q02_EducationInl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Éducation"	NA	"Q02_EducationInl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Éducation"	NA	"Q02_EducationInl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Éducation"	NA	"Q02_EducationInl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Éducation"	NA	"Q02_EducationInl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Profession"	NA	"Q02_ProfessionInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Profession"	NA	"Q02_ProfessionInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Profession"	NA	"Q02_ProfessionInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Profession"	NA	"Q02_ProfessionInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Profession"	NA	"Q02_ProfessionInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Revenu familial"	NA	"Q02_IncomeInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Revenu familial"	NA	"Q02_IncomeInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Revenu familial"	NA	"Q02_IncomeInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Revenu familial"	NA	"Q02_IncomeInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Revenu familial"	NA	"Q02_IncomeInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Génétique et antécédents familiaux"	NA	"Q02_GeneticsInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Génétique et antécédents familiaux"	NA	"Q02_GeneticsInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Génétique et antécédents familiaux"	NA	"Q02_GeneticsInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Génétique et antécédents familiaux"	NA	"Q02_GeneticsInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Génétique et antécédents familiaux"	NA	"Q02_GeneticsInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Consommation de substances (par exemple alcool, tabac, drogues)"	NA	"Q02_SubstanceInflfr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Consommation de substances (par exemple alcool, tabac, drogues)"	NA	"Q02_SubstanceInflfr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Consommation de substances (par exemple alcool, tabac, drogues)"	NA	"Q02_SubstanceInflfr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Consommation de substances (par exemple alcool, tabac, drogues)"	NA	"Q02_SubstanceInflfr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Consommation de substances (par exemple alcool, tabac, drogues)"	NA	"Q02_SubstanceInflfr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Habitudes de sommeil"	NA	"Q02_SleepHabitsInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	10	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Habitudes de sommeil"	NA	"Q02_SleepHabitsInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	10	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Habitudes de sommeil"	NA	"Q02_SleepHabitsInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	10	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Habitudes de sommeil"	NA	"Q02_SleepHabitsInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	10	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Habitudes de sommeil"	NA	"Q02_SleepHabitsInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	10	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Se donner des objectifs qui donnent un sens à la vie"	NA	"Q02_LifeGoalsInfl_fr"	FALSE	"1"	"Très forte influence"	"VeryStrong"	FALSE	FALSE	11	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Se donner des objectifs qui donnent un sens à la vie"	NA	"Q02_LifeGoalsInfl_fr"	FALSE	"2"	"Forte influence"	"Strong"	FALSE	FALSE	11	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Se donner des objectifs qui donnent un sens à la vie"	NA	"Q02_LifeGoalsInfl_fr"	FALSE	"3"	"Influence modérée"	"Moderate"	FALSE	FALSE	11	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Se donner des objectifs qui donnent un sens à la vie"	NA	"Q02_LifeGoalsInfl_fr"	FALSE	"4"	"Faible influence"	"Weak"	FALSE	FALSE	11	NA	NA	NA
"french"	"fr"	118017	"12"	NA	NA	"Se donner des objectifs qui donnent un sens à la vie"	NA	"Q02_LifeGoalsInfl_fr"	FALSE	"5"	"Pas d’influence"	"NoInfluence"	FALSE	FALSE	11	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Dans l’utérus (avant la naissance)"	NA	"Q03_Womb_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Dans l’utérus (avant la naissance)"	NA	"Q03_Womb_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Dans l’utérus (avant la naissance)"	NA	"Q03_Womb_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Dans l’utérus (avant la naissance)"	NA	"Q03_Womb_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Enfant (de la naissance à 12 ans)"	NA	"Q03_Child_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Enfant (de la naissance à 12 ans)"	NA	"Q03_Child_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Enfant (de la naissance à 12 ans)"	NA	"Q03_Child_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Enfant (de la naissance à 12 ans)"	NA	"Q03_Child_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adolescent (13 à 18 ans)"	NA	"Q03_Adolescence_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adolescent (13 à 18 ans)"	NA	"Q03_Adolescence_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adolescent (13 à 18 ans)"	NA	"Q03_Adolescence_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adolescent (13 à 18 ans)"	NA	"Q03_Adolescence_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Jeune adulte (19 à 45 ans)"	NA	"Q03_YoungAdult_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Jeune adulte (19 à 45 ans)"	NA	"Q03_YoungAdult_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Jeune adulte (19 à 45 ans)"	NA	"Q03_YoungAdult_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Jeune adulte (19 à 45 ans)"	NA	"Q03_YoungAdult_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adulte (46 à 65 ans)"	NA	"Q03_MiddleAge_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adulte (46 à 65 ans)"	NA	"Q03_MiddleAge_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adulte (46 à 65 ans)"	NA	"Q03_MiddleAge_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Adulte (46 à 65 ans)"	NA	"Q03_MiddleAge_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Aîné(e) (plus de 65 ans)"	NA	"Q03_OlderAge_fr"	FALSE	"1"	"Très important"	"VeryImportant"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Aîné(e) (plus de 65 ans)"	NA	"Q03_OlderAge_fr"	FALSE	"2"	"Important"	"Important"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Aîné(e) (plus de 65 ans)"	NA	"Q03_OlderAge_fr"	FALSE	"3"	"Assez important"	"ModImportant"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"15"	NA	NA	"Aîné(e) (plus de 65 ans)"	NA	"Q03_OlderAge_fr"	FALSE	"4"	"Pas important"	"NotImportant"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"1"	"Diabète"	"Diabetes"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"2"	"Maladie d’Alzheimer et autres formes de démence"	"Alzheimer"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"3"	"Arthrite"	"Arthritis"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"4"	"Trouble bipolaire"	"Bipolar"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"5"	"Cancer"	"Cancer"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"6"	"Schizophrénie"	"Schizophrenia"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"7"	"Maladie de Parkinson"	"Parkinson"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"8"	"Hypertension artérielle"	"Hypertension"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"9"	"Addiction (par exemple à la drogue, l’alcool)"	"Addiction"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"10"	"AVC"	"Stroke"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"11"	"Dépression"	"Depression"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"12"	"Migraine"	"Migraine"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"18"	NA	NA	NA	NA	NA	FALSE	"13"	"Anxiété"	"Anxiety"	FALSE	FALSE	NA	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Mange sainement"	NA	"Q05_HealthyDietGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Mange sainement"	NA	"Q05_HealthyDietGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Mange sainement"	NA	"Q05_HealthyDietGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Mange sainement"	NA	"Q05_HealthyDietGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	1	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique du sport"	NA	"Q05_ExcerciseGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique du sport"	NA	"Q05_ExcerciseGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique du sport"	NA	"Q05_ExcerciseGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique du sport"	NA	"Q05_ExcerciseGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	2	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Dors assez"	NA	"Q05_SleepGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Dors assez"	NA	"Q05_SleepGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Dors assez"	NA	"Q05_SleepGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Dors assez"	NA	"Q05_SleepGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	3	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique des activités de détente"	NA	"Q05_RelaxGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique des activités de détente"	NA	"Q05_RelaxGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique des activités de détente"	NA	"Q05_RelaxGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Pratique des activités de détente"	NA	"Q05_RelaxGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	4	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Bois de l’alcool"	NA	"Q05_AlcoholGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Bois de l’alcool"	NA	"Q05_AlcoholGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Bois de l’alcool"	NA	"Q05_AlcoholGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Bois de l’alcool"	NA	"Q05_AlcoholGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	5	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Fume"	NA	"Q05_SmokeGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Fume"	NA	"Q05_SmokeGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Fume"	NA	"Q05_SmokeGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Fume"	NA	"Q05_SmokeGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	6	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Stimule mon intellect (par exemple en faisant des mots croisés, en apprenant de nouvelles choses)"	NA	"Q05_IntellectGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Stimule mon intellect (par exemple en faisant des mots croisés, en apprenant de nouvelles choses)"	NA	"Q05_IntellectGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Stimule mon intellect (par exemple en faisant des mots croisés, en apprenant de nouvelles choses)"	NA	"Q05_IntellectGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Stimule mon intellect (par exemple en faisant des mots croisés, en apprenant de nouvelles choses)"	NA	"Q05_IntellectGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	7	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Maintiens un bon équilibre vie professionnelle/vie privée"	NA	"Q05_WorkLifeBalanceGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Maintiens un bon équilibre vie professionnelle/vie privée"	NA	"Q05_WorkLifeBalanceGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Maintiens un bon équilibre vie professionnelle/vie privée"	NA	"Q05_WorkLifeBalanceGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Maintiens un bon équilibre vie professionnelle/vie privée"	NA	"Q05_WorkLifeBalanceGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	8	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Porte un casque quand je fais du vélo, du ski, ou du skateboard"	NA	"Q05_ProtectionGen_fr"	FALSE	"1"	"Fréquemment"	"Frequently"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Porte un casque quand je fais du vélo, du ski, ou du skateboard"	NA	"Q05_ProtectionGen_fr"	FALSE	"2"	"Occasionnellement"	"Occasionally"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Porte un casque quand je fais du vélo, du ski, ou du skateboard"	NA	"Q05_ProtectionGen_fr"	FALSE	"3"	"Rarement"	"Rarely"	FALSE	FALSE	9	NA	NA	NA
"french"	"fr"	118017	"21"	NA	NA	"Porte un casque quand je fais du vélo, du ski, ou du skateboard"	NA	"Q05_ProtectionGen_fr"	FALSE	"4"	"Jamais"	"Never"	FALSE	FALSE	9	NA	NA	NA
