"language"	"suffix"	"form_id"	"element_no"	"img_url"	"img_text"	"question"	"question_descr"	"question_codebook"	"question_mandatory"	"answer_order"	"answer_option"	"answer_codebook"	"answer_preselected"	"answer_correct"	"question_order"	"max_selected"	"question_preselected"	"question_rangemarks"
"norwegian"	"no"	117805	"12"	NA	NA	"Genetikk og familiens medisinske bakgrunn"	NA	"Q02_GeneticsInfl_no"	FALSE	"1"	"Veldig stor påvirkning"	"VeryStrong"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Genetikk og familiens medisinske bakgrunn"	NA	"Q02_GeneticsInfl_no"	FALSE	"2"	"Stor påvirkning"	"Strong"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Genetikk og familiens medisinske bakgrunn"	NA	"Q02_GeneticsInfl_no"	FALSE	"3"	"Moderat påvirkning"	"Moderate"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Genetikk og familiens medisinske bakgrunn"	NA	"Q02_GeneticsInfl_no"	FALSE	"4"	"Svak påvirkning"	"Weak"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Genetikk og familiens medisinske bakgrunn"	NA	"Q02_GeneticsInfl_no"	FALSE	"5"	"Ingen påvirkning"	"NoInfluence"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Stoffbruk (f. eks. alkohol, røyking, medisiner)"	NA	"Q02_SubstanceInfl_no"	FALSE	"1"	"Veldig stor påvirkning"	"VeryStrong"	FALSE	FALSE	9	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Stoffbruk (f. eks. alkohol, røyking, medisiner)"	NA	"Q02_SubstanceInfl_no"	FALSE	"2"	"Stor påvirkning"	"Strong"	FALSE	FALSE	9	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Stoffbruk (f. eks. alkohol, røyking, medisiner)"	NA	"Q02_SubstanceInfl_no"	FALSE	"3"	"Moderat påvirkning"	"Moderate"	FALSE	FALSE	9	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Stoffbruk (f. eks. alkohol, røyking, medisiner)"	NA	"Q02_SubstanceInfl_no"	FALSE	"4"	"Svak påvirkning"	"Weak"	FALSE	FALSE	9	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Stoffbruk (f. eks. alkohol, røyking, medisiner)"	NA	"Q02_SubstanceInfl_no"	FALSE	"5"	"Ingen påvirkning"	"NoInfluence"	FALSE	FALSE	9	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Søvnvaner"	NA	"Q02_SleepHabitsInfl_no"	FALSE	"1"	"Veldig stor påvirkning"	"VeryStrong"	FALSE	FALSE	10	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Søvnvaner"	NA	"Q02_SleepHabitsInfl_no"	FALSE	"2"	"Stor påvirkning"	"Strong"	FALSE	FALSE	10	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Søvnvaner"	NA	"Q02_SleepHabitsInfl_no"	FALSE	"3"	"Moderat påvirkning"	"Moderate"	FALSE	FALSE	10	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Søvnvaner"	NA	"Q02_SleepHabitsInfl_no"	FALSE	"4"	"Svak påvirkning"	"Weak"	FALSE	FALSE	10	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Søvnvaner"	NA	"Q02_SleepHabitsInfl_no"	FALSE	"5"	"Ingen påvirkning"	"NoInfluence"	FALSE	FALSE	10	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Å ha mål som gjør livet meningsfylt"	NA	"Q02_LifeGoalsInfl_no"	FALSE	"1"	"Veldig stor påvirkning"	"VeryStrong"	FALSE	FALSE	11	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Å ha mål som gjør livet meningsfylt"	NA	"Q02_LifeGoalsInfl_no"	FALSE	"2"	"Stor påvirkning"	"Strong"	FALSE	FALSE	11	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Å ha mål som gjør livet meningsfylt"	NA	"Q02_LifeGoalsInfl_no"	FALSE	"3"	"Moderat påvirkning"	"Moderate"	FALSE	FALSE	11	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Å ha mål som gjør livet meningsfylt"	NA	"Q02_LifeGoalsInfl_no"	FALSE	"4"	"Svak påvirkning"	"Weak"	FALSE	FALSE	11	NA	NA	NA
"norwegian"	"no"	117805	"12"	NA	NA	"Å ha mål som gjør livet meningsfylt"	NA	"Q02_LifeGoalsInfl_no"	FALSE	"5"	"Ingen påvirkning"	"NoInfluence"	FALSE	FALSE	11	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"I livmoren (før fødselen)"	NA	"Q03_Womb_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"I livmoren (før fødselen)"	NA	"Q03_Womb_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"I livmoren (før fødselen)"	NA	"Q03_Womb_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"I livmoren (før fødselen)"	NA	"Q03_Womb_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Barndom (fra fødsel til 12 år)"	NA	"Q03_Child_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Barndom (fra fødsel til 12 år)"	NA	"Q03_Child_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Barndom (fra fødsel til 12 år)"	NA	"Q03_Child_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Barndom (fra fødsel til 12 år)"	NA	"Q03_Child_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ungdom (13-18 år)"	NA	"Q03_Adolescence_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ungdom (13-18 år)"	NA	"Q03_Adolescence_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ungdom (13-18 år)"	NA	"Q03_Adolescence_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ungdom (13-18 år)"	NA	"Q03_Adolescence_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ung voksen (19-45 år)"	NA	"Q03_YoungAdult_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ung voksen (19-45 år)"	NA	"Q03_YoungAdult_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ung voksen (19-45 år)"	NA	"Q03_YoungAdult_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Ung voksen (19-45 år)"	NA	"Q03_YoungAdult_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Voksen (46-65 år)"	NA	"Q03_MiddleAge_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Voksen (46-65 år)"	NA	"Q03_MiddleAge_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Voksen (46-65 år)"	NA	"Q03_MiddleAge_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Voksen (46-65 år)"	NA	"Q03_MiddleAge_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Senior (over 65 år)"	NA	"Q03_OlderAge_no"	FALSE	"1"	"Veldig viktig"	"VeryImportant"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Senior (over 65 år)"	NA	"Q03_OlderAge_no"	FALSE	"2"	"Viktig"	"Important"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Senior (over 65 år)"	NA	"Q03_OlderAge_no"	FALSE	"3"	"Lite viktig"	"ModImportant"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"15"	NA	NA	"Senior (over 65 år)"	NA	"Q03_OlderAge_no"	FALSE	"4"	"Ikke viktig"	"NotImportant"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"1"	"Diabetes"	"Diabetes"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"2"	"Alzheimers sykdom og andre demenssykdommer"	"Alzheimer"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"3"	"Arthritis/Leddgikt"	"Arthritis"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"4"	"Bipolar lidelse"	"Bipolar"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"5"	"Kreft"	"Cancer"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"6"	"Schizofreni"	"Schizophrenia"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"7"	"Parkinsons sykdom"	"Parkinson"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"8"	"Hypertensjon (høyt blodtrykk)"	"Hypertension"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"9"	"Avhengighet (for eksempel medisin, alkohol)"	"Addiction"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"10"	"Slag"	"Stroke"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"11"	"Depresjon"	"Depression"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"12"	"Migrene"	"Migraine"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"18"	NA	NA	NA	NA	NA	FALSE	"13"	"Angst"	"Anxiety"	FALSE	FALSE	NA	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Har et sunt kosthold"	NA	"Q05_HealthyDietGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Har et sunt kosthold"	NA	"Q05_HealthyDietGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Har et sunt kosthold"	NA	"Q05_HealthyDietGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Har et sunt kosthold"	NA	"Q05_HealthyDietGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	1	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Trener"	NA	"Q05_ExcerciseGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Trener"	NA	"Q05_ExcerciseGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Trener"	NA	"Q05_ExcerciseGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Trener"	NA	"Q05_ExcerciseGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	2	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Sover nok"	NA	"Q05_SleepGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Sover nok"	NA	"Q05_SleepGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Sover nok"	NA	"Q05_SleepGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Sover nok"	NA	"Q05_SleepGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	3	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Gjør avslappende aktiviteter"	NA	"Q05_RelaxGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Gjør avslappende aktiviteter"	NA	"Q05_RelaxGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Gjør avslappende aktiviteter"	NA	"Q05_RelaxGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Gjør avslappende aktiviteter"	NA	"Q05_RelaxGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	4	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Drikker alkohol"	NA	"Q05_AlcoholGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Drikker alkohol"	NA	"Q05_AlcoholGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Drikker alkohol"	NA	"Q05_AlcoholGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Drikker alkohol"	NA	"Q05_AlcoholGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	5	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Røyker"	NA	"Q05_SmokeGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Røyker"	NA	"Q05_SmokeGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Røyker"	NA	"Q05_SmokeGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Røyker"	NA	"Q05_SmokeGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	6	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Stimulerer mitt intellekt (f. eks. kryssord, lærer nye ting)"	NA	"Q05_IntellectGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	7	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Stimulerer mitt intellekt (f. eks. kryssord, lærer nye ting)"	NA	"Q05_IntellectGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	7	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Stimulerer mitt intellekt (f. eks. kryssord, lærer nye ting)"	NA	"Q05_IntellectGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	7	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Stimulerer mitt intellekt (f. eks. kryssord, lærer nye ting)"	NA	"Q05_IntellectGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	7	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Opprettholder balansen mellom arbeidsliv og privatliv"	NA	"Q05_WorkLifeBalanceGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Opprettholder balansen mellom arbeidsliv og privatliv"	NA	"Q05_WorkLifeBalanceGen_no"	FALSE	"2"	"Av og til"	"Occasionally"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Opprettholder balansen mellom arbeidsliv og privatliv"	NA	"Q05_WorkLifeBalanceGen_no"	FALSE	"3"	"Sjelden"	"Rarely"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Opprettholder balansen mellom arbeidsliv og privatliv"	NA	"Q05_WorkLifeBalanceGen_no"	FALSE	"4"	"Aldri"	"Never"	FALSE	FALSE	8	NA	NA	NA
"norwegian"	"no"	117805	"21"	NA	NA	"Bruker hjelm når jeg sykler, står på ski eller på skateboard"	NA	"Q05_ProtectionGen_no"	FALSE	"1"	"Ofte"	"Frequently"	FALSE	FALSE	9	NA	NA	NA
