"language"	"suffix"	"form_id"	"element_no"	"img_url"	"img_text"	"question"	"question_descr"	"question_codebook"	"question_mandatory"	"answer_order"	"answer_option"	"answer_codebook"	"answer_preselected"	"answer_correct"	"question_order"	"max_selected"	"question_preselected"	"question_rangemarks"
"turkish"	"tu"	132336	"12"	NA	NA	"Fiziksel çevre (örneğin; hava kirliliği, gürültü)"	NA	"Q02_PhyEnvironmentInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Fiziksel çevre (örneğin; hava kirliliği, gürültü)"	NA	"Q02_PhyEnvironmentInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Fiziksel çevre (örneğin; hava kirliliği, gürültü)"	NA	"Q02_PhyEnvironmentInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Fiziksel çevre (örneğin; hava kirliliği, gürültü)"	NA	"Q02_PhyEnvironmentInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Fiziksel çevre (örneğin; hava kirliliği, gürültü)"	NA	"Q02_PhyEnvironmentInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Sosyal çevre (örneğin; aile, sosyal ağ)"	NA	"Q02_SocEnvironmentInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Sosyal çevre (örneğin; aile, sosyal ağ)"	NA	"Q02_SocEnvironmentInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Sosyal çevre (örneğin; aile, sosyal ağ)"	NA	"Q02_SocEnvironmentInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Sosyal çevre (örneğin; aile, sosyal ağ)"	NA	"Q02_SocEnvironmentInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Sosyal çevre (örneğin; aile, sosyal ağ)"	NA	"Q02_SocEnvironmentInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Eğitim"	NA	"Q02_EducationInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Eğitim"	NA	"Q02_EducationInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Eğitim"	NA	"Q02_EducationInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Eğitim"	NA	"Q02_EducationInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Eğitim"	NA	"Q02_EducationInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Meslek"	NA	"Q02_ProfessionInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Meslek"	NA	"Q02_ProfessionInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Meslek"	NA	"Q02_ProfessionInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Meslek"	NA	"Q02_ProfessionInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Meslek"	NA	"Q02_ProfessionInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hane Geliri"	NA	"Q02_IncomeInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hane Geliri"	NA	"Q02_IncomeInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hane Geliri"	NA	"Q02_IncomeInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hane Geliri"	NA	"Q02_IncomeInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hane Geliri"	NA	"Q02_IncomeInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Genetik ve aile tıbbi geçmişi"	NA	"Q02_GeneticsInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Genetik ve aile tıbbi geçmişi"	NA	"Q02_GeneticsInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Genetik ve aile tıbbi geçmişi"	NA	"Q02_GeneticsInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Genetik ve aile tıbbi geçmişi"	NA	"Q02_GeneticsInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Genetik ve aile tıbbi geçmişi"	NA	"Q02_GeneticsInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Madde kullanımı (örneğin; alkol, sigara, uyuşturucu)"	NA	"Q02_SubstanceInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	9	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Madde kullanımı (örneğin; alkol, sigara, uyuşturucu)"	NA	"Q02_SubstanceInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	9	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Madde kullanımı (örneğin; alkol, sigara, uyuşturucu)"	NA	"Q02_SubstanceInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	9	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Madde kullanımı (örneğin; alkol, sigara, uyuşturucu)"	NA	"Q02_SubstanceInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	9	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Madde kullanımı (örneğin; alkol, sigara, uyuşturucu)"	NA	"Q02_SubstanceInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	9	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Uyku alışkanlıkları"	NA	"Q02_SleepHabitsInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	10	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Uyku alışkanlıkları"	NA	"Q02_SleepHabitsInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	10	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Uyku alışkanlıkları"	NA	"Q02_SleepHabitsInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	10	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Uyku alışkanlıkları"	NA	"Q02_SleepHabitsInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	10	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Uyku alışkanlıkları"	NA	"Q02_SleepHabitsInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	10	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hayatı anlamlı kılan amaçlara sahip olma"	NA	"Q02_LifeGoalsInfl_en"	FALSE	"1"	"Çok güçlü"	"VeryStrong"	FALSE	FALSE	11	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hayatı anlamlı kılan amaçlara sahip olma"	NA	"Q02_LifeGoalsInfl_en"	FALSE	"2"	"Güçlü"	"Strong"	FALSE	FALSE	11	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hayatı anlamlı kılan amaçlara sahip olma"	NA	"Q02_LifeGoalsInfl_en"	FALSE	"3"	"Orta"	"Moderate"	FALSE	FALSE	11	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hayatı anlamlı kılan amaçlara sahip olma"	NA	"Q02_LifeGoalsInfl_en"	FALSE	"4"	"Zayıf"	"Weak"	FALSE	FALSE	11	NA	NA	NA
"turkish"	"tu"	132336	"12"	NA	NA	"Hayatı anlamlı kılan amaçlara sahip olma"	NA	"Q02_LifeGoalsInfl_en"	FALSE	"5"	"Etkisi yok"	"NoInfluence"	FALSE	FALSE	11	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Anne karnı (doğum öncesi)"	NA	"Q03_Womb_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Anne karnı (doğum öncesi)"	NA	"Q03_Womb_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Anne karnı (doğum öncesi)"	NA	"Q03_Womb_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Anne karnı (doğum öncesi)"	NA	"Q03_Womb_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Çocukluk (doğumdan 12 yaşına kadar)"	NA	"Q03_Child_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Çocukluk (doğumdan 12 yaşına kadar)"	NA	"Q03_Child_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Çocukluk (doğumdan 12 yaşına kadar)"	NA	"Q03_Child_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Çocukluk (doğumdan 12 yaşına kadar)"	NA	"Q03_Child_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Ergenlik (12 ila 18 yaş)"	NA	"Q03_Adolescence_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Ergenlik (12 ila 18 yaş)"	NA	"Q03_Adolescence_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Ergenlik (12 ila 18 yaş)"	NA	"Q03_Adolescence_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Ergenlik (12 ila 18 yaş)"	NA	"Q03_Adolescence_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Genç Yetişkinlik (19-45)"	NA	"Q03_YoungAdult_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Genç Yetişkinlik (19-45)"	NA	"Q03_YoungAdult_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Genç Yetişkinlik (19-45)"	NA	"Q03_YoungAdult_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Genç Yetişkinlik (19-45)"	NA	"Q03_YoungAdult_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Orta yaş (45-65)"	NA	"Q03_MiddleAge_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Orta yaş (45-65)"	NA	"Q03_MiddleAge_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Orta yaş (45-65)"	NA	"Q03_MiddleAge_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Orta yaş (45-65)"	NA	"Q03_MiddleAge_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Yaşlılık (65 yaş üstü)"	NA	"Q03_OlderAge_en"	FALSE	"1"	"Çok önemli"	"VeryImportant"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Yaşlılık (65 yaş üstü)"	NA	"Q03_OlderAge_en"	FALSE	"2"	"Önemli"	"Important"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Yaşlılık (65 yaş üstü)"	NA	"Q03_OlderAge_en"	FALSE	"3"	"Orta derece önemli"	"ModImportant"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"15"	NA	NA	"Yaşlılık (65 yaş üstü)"	NA	"Q03_OlderAge_en"	FALSE	"4"	"Önemsiz"	"NotImportant"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"1"	"Diyabet"	"Diabetes"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"2"	"Alzheimer ve diğer demans türleri"	"Alzheimer"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"3"	"Eklem iltihabı/Artrit"	"Arthritis"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"4"	"Bipolar bozukluk"	"Bipolar"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"5"	"Kanser"	"Cancer"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"6"	"Şizofreni"	"Schizophrenia"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"7"	"Parkinson hastalığı"	"Parkinson"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"8"	"Hipertansiyon (yüksek kan basıncı)"	"Hypertension"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"9"	"Madde bağımlılığı (örneğin; uyuşturucu, alkol)"	"Addiction"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"10"	"İnme"	"Stroke"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"11"	"Depresyon"	"Depression"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"12"	"Migren"	"Migraine"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"18"	NA	NA	NA	NA	NA	FALSE	"13"	"Kaygı"	"Anxiety"	FALSE	FALSE	NA	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sağlıklı beslenme"	NA	"Q05_HealthyDietGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sağlıklı beslenme"	NA	"Q05_HealthyDietGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sağlıklı beslenme"	NA	"Q05_HealthyDietGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sağlıklı beslenme"	NA	"Q05_HealthyDietGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	1	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Egzersiz"	NA	"Q05_ExcerciseGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Egzersiz"	NA	"Q05_ExcerciseGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Egzersiz"	NA	"Q05_ExcerciseGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Egzersiz"	NA	"Q05_ExcerciseGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	2	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Yeterli uyku"	NA	"Q05_SleepGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Yeterli uyku"	NA	"Q05_SleepGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Yeterli uyku"	NA	"Q05_SleepGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Yeterli uyku"	NA	"Q05_SleepGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	3	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Rahatlatıcı aktiviteler yapmak"	NA	"Q05_RelaxGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Rahatlatıcı aktiviteler yapmak"	NA	"Q05_RelaxGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Rahatlatıcı aktiviteler yapmak"	NA	"Q05_RelaxGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Rahatlatıcı aktiviteler yapmak"	NA	"Q05_RelaxGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	4	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Alkol tüketme"	NA	"Q05_AlcoholGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Alkol tüketme"	NA	"Q05_AlcoholGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Alkol tüketme"	NA	"Q05_AlcoholGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Alkol tüketme"	NA	"Q05_AlcoholGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	5	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sigara içme"	NA	"Q05_SmokeGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sigara içme"	NA	"Q05_SmokeGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sigara içme"	NA	"Q05_SmokeGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Sigara içme"	NA	"Q05_SmokeGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	6	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Zihin açıcı aktiviteler (örneğin; bulmaca, yeni şeyler öğrenmek)"	NA	"Q05_IntellectGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Zihin açıcı aktiviteler (örneğin; bulmaca, yeni şeyler öğrenmek)"	NA	"Q05_IntellectGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Zihin açıcı aktiviteler (örneğin; bulmaca, yeni şeyler öğrenmek)"	NA	"Q05_IntellectGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Zihin açıcı aktiviteler (örneğin; bulmaca, yeni şeyler öğrenmek)"	NA	"Q05_IntellectGen_en"	FALSE	"4"	"Hiçbir zaman"	"Never"	FALSE	FALSE	7	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Çalışma ve aile hayatı arasında denge sağlamak"	NA	"Q05_WorkLifeBalanceGen_en"	FALSE	"1"	"Sıklıkla"	"Frequently"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Çalışma ve aile hayatı arasında denge sağlamak"	NA	"Q05_WorkLifeBalanceGen_en"	FALSE	"2"	"Zaman zaman"	"Occasionally"	FALSE	FALSE	8	NA	NA	NA
"turkish"	"tu"	132336	"21"	NA	NA	"Çalışma ve aile hayatı arasında denge sağlamak"	NA	"Q05_WorkLifeBalanceGen_en"	FALSE	"3"	"Nadiren"	"Rarely"	FALSE	FALSE	8	NA	NA	NA
